id,atr1,atr2,atr3,atr4,opis,datum_prip,kategorija,pluzenje,dolzina1,z_enota,z_opis,z_kategori,z_dolzina,z_plocniki,zelenice_1,ime,geometry
37329796.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,129.0,,,,,,,,"LINESTRING (519667.72 124022.78, 519674.07 124024.72, 519680.81 124026.98, 519687.94 124029.59, 519693.65 124031.93, 519699.09 124034.38, 519703.39 124036.45, 519706.94 124038.33, 519711.17 124040.71, 519714.93 124043.03, 519719 124045.78, 519722.81 124048.52, 519726.46 124051.36, 519730.02 124054.26, 519733.59 124057.44, 519737.05 124060.79, 519740.83 124064.52, 519744.97 124069.09, 519749.1 124074.16, 519752.86 124079.32, 519756.01 124084, 519758.95 124088.89, 519761.57 124093.99, 519763.47 124098.02, 519764.81 124101.03)"
37330046.0,10.0,,,533281,Prvomajska ulica do HĹ  37,2022/06/04 00:00:00.000,javna pot,SKLOP2,162.0,PEZ 6,Prvomajska ulica do HŠ 37,javna pot,689.0,,,,"LINESTRING (519424.14 124068.07, 519422.04 124069.44, 519420.18 124070.41, 519417.89 124071.3, 519415.69 124071.81, 519413.15 124072.06, 519410.9 124071.98, 519408.62 124071.6, 519406.08 124070.69, 519403.15 124069.56, 519400.09 124068.08, 519397.45 124066.65, 519390.79 124062.91, 519384.2 124059.2, 519379.72 124056.93, 519374.91 124054.73, 519370.76 124053.09, 519366.23 124051.8, 519361.91 124050.97, 519358.04 124050.63, 519354.32 124050.49, 519350.29 124050.6, 519346.43 124050.98, 519342.63 124051.6, 519339.21 124052.29, 519335.34 124053.31, 519331.96 124054.36, 519328.26 124055.9, 519323.76 124058.04, 519318.86 124060.53, 519314.49 124063, 519308.35 124067.03, 519303.94 124070.28, 519300.03 124073.34, 519295.78 124076.82, 519289.6 124082.08, 519284.99 124086.21, 519279.84 124090.68)"
37330754.0,10.0,,,533271,Lokrovec do HĹ  71,2022/06/04 00:00:00.000,javna pot,SKLOP2,775.0,PEZ 6,Lokrovec do HŠ 71,javna pot,775.0,,,,"LINESTRING (519424.14 124068.07, 519425.31 124070.39, 519426.01 124072.62, 519426.45 124075.34, 519426.77 124079.66, 519426.95 124085.31, 519426.99 124092.13, 519426.67 124095.96, 519426.18 124099.99, 519425.42 124103.74, 519424.38 124106.95, 519423.19 124109.91, 519421.95 124112.3, 519420.59 124114.61, 519418.54 124117.75, 519416.05 124121.21, 519412.85 124125.6, 519408.96 124130.95, 519405.63 124135.89, 519402.89 124140.47, 519400.82 124144.44, 519399.25 124148.28, 519397.99 124152.37, 519397.04 124156.07, 519396.35 124160.4, 519396.04 124164.5, 519395.99 124167.23, 519396.1 124170.39, 519396.39 124173.95, 519397.19 124179.12, 519398.5 124185.8, 519399.66 124190.15, 519400.95 124194.85, 519402.1 124199.03, 519403.94 124205.34, 519405.6 124211.05, 519407.47 124217.29, 519409.57 124224.28, 519411.61 124230.92, 519413.87 124238.27, 519415.41 124243.28, 519416.91 124248.14, 519418.56 124253.8, 519419.69 124258.51, 519420.14 124261.52, 519420.39 124265.34, 519420.19 124268.86, 519419.69 124271.87, 519418.83 124274.8, 519417.68 124277.82, 519415.64 124281.85, 519413.99 124285.1, 519411.25 124289.82, 519408.5 124294.55, 519405.61 124299.53, 519403.53 124303.22, 519401.51 124306.81, 519397.27 124314.01, 519395.14 124317.57, 519392.77 124320.78, 519390.48 124323.49, 519387.36 124326.46, 519384.49 124328.75, 519381.19 124330.92, 519378.03 124332.79, 519371.32 124336.43, 519366.48 124339.15, 519362.65 124341.43, 519358.56 124343.99, 519352.87 124348.06, 519347.3 124351.83, 519342.6 124354.74, 519338.58 124356.8, 519332.26 124359.92, 519325.56 124363.11, 519321.24 124365.49, 519316.99 124368.27, 519312.64 124371.7, 519307.88 124376.02, 519303.76 124379.88, 519297.86 124385.69, 519292.12 124391.36, 519286.46 124396.79, 519280.56 124402.44, 519274.86 124407.89, 519269.25 124413.27, 519263.63 124418.44, 519258 124423.51, 519252.58 124428.56, 519248.49 124432.74, 519245.88 124435.79, 519243.76 124439, 519242.24 124442.04, 519241.26 124445.31, 519240.77 124448.79, 519240.88 124452.05, 519241.43 124454.91, 519242.4 124457.99, 519244.03 124462.39, 519245.94 124466.96, 519247.76 124470.89, 519249.62 124474.89, 519251.64 124479.65, 519253.23 124483.67, 519254.43 124486.82, 519255.44 124490.35, 519256.27 124493.98, 519256.9 124497.59, 519257.5 124501.95, 519257.89 124506.95, 519258.16 124512.18, 519258.25 124518.26, 519257.89 124526.23, 519257.2 124533.91, 519256.34 124541.49, 519255.5 124549, 519254.78 124555.88, 519253.84 124564.84, 519253.12 124573.34, 519252.64 124579.54, 519251.68 124590.68, 519250.88 124600.03, 519250.01 124609.07, 519249.05 124616.72, 519248.34 124620.93, 519247.57 124624.79, 519246.41 124628.86, 519244.94 124633.38, 519243.3 124637.3, 519241.24 124641.42, 519238.82 124645.53, 519236.85 124648.69, 519234.61 124651.91, 519232.08 124655.33, 519229.31 124658.83, 519225.54 124663.25, 519222.31 124666.76, 519219 124670.05, 519215.74 124673.05, 519210.41 124677.53, 519204.71 124682.09, 519201.93 124684.65, 519199.38 124687.47, 519196.7 124690.53, 519194.07 124693.81, 519191.78 124697.36, 519189.95 124700.65, 519186.94 124706.59, 519183.64 124713.67, 519179.1 124723.36)"
37329850.0,10.0,,,533281,Prvomajska ulica do HĹ  37,2022/06/04 00:00:00.000,javna pot,SKLOP2,301.0,PEZ 6,Prvomajska ulica do HŠ 37,javna pot,689.0,,,,"LINESTRING (519279.84 124090.68, 519270.91 124098.44, 519262.23 124105.82, 519251.54 124114.54, 519237.32 124125.55, 519230.52 124130.96, 519223.52 124136.53, 519220.68 124138.64, 519216.77 124141.4, 519213.74 124143.45, 519210.45 124145.6, 519205.78 124148.48, 519201.68 124150.85, 519194.02 124155.37, 519186.57 124159.58, 519172.72 124167.08, 519158.78 124174.62, 519150.5 124178.92, 519142.17 124182.98, 519133.79 124186.78, 519124.93 124190.59, 519116.97 124194.01, 519108.52 124197.45, 519100.02 124200.68, 519091.49 124203.58, 519086.59 124204.98, 519082.31 124205.93, 519078.21 124206.5, 519073.84 124206.74, 519069.44 124206.77, 519064.94 124206.68, 519055.93 124206.34, 519049.87 124206.24, 519043.23 124206.31, 519036.49 124206.49, 519029.74 124206.78, 519022.56 124207.17, 519012.34 124207.82)"
37329901.0,10.0,,,533282,Prvomajska ulica do HĹ  56,2022/06/04 00:00:00.000,javna pot,SKLOP2,198.0,PEZ 6,Prvomajska ulica do HŠ 56,javna pot,198.0,,,,"LINESTRING (519279.84 124090.68, 519281.18 124094.8, 519283.03 124100.72, 519284.77 124106.29, 519286.48 124111.78, 519288.68 124118.93, 519290.83 124125.91, 519292.62 124131.73, 519294.15 124137.15, 519294.8 124140.3, 519295.13 124142.97, 519295.07 124145.69, 519294.64 124148.03, 519293.82 124150.26, 519292.62 124152.88, 519288.95 124160.09, 519285.4 124167.06, 519281.43 124174.87, 519277.04 124183.49, 519272.3 124192.81, 519268.03 124201.19, 519262.49 124212.08, 519258.06 124220.71, 519252.51 124231.51, 519247.66 124240.9, 519242.42 124251.04, 519237.55 124260.47, 519231.81 124271.58)"
37330702.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,562.0,,,,,,,,"LINESTRING (519764.81 124101.03, 519766.61 124105.31, 519768.08 124109.27, 519769.39 124113.57, 519770.57 124118.05, 519771.97 124124.78, 519774.39 124136.43, 519776.74 124147.75, 519779.17 124159.43, 519781.9 124172.77, 519784.65 124186.24, 519787.21 124198.75, 519789.27 124208.83, 519791.34 124218.95, 519792.44 124224.75, 519793.23 124228.95, 519794.01 124233.61, 519794.72 124238.88, 519795.26 124243.27, 519795.74 124248.81, 519796.25 124258.77, 519796.25 124268.73, 519795.68 124278.63, 519795.26 124283.3, 519794.62 124288.43, 519793.94 124292.95, 519793.06 124298.13, 519791.05 124307.79, 519788.78 124317.49, 519786.37 124327.28, 519783.77 124337.21, 519781.24 124346.91, 519778.51 124356.73, 519776.35 124363.68, 519774.73 124368.2, 519773.12 124372.34, 519771.56 124376.05, 519767.16 124385.41, 519762.53 124394.69, 519757.75 124403.87, 519752.77 124413.05, 519748 124421.83, 519743.13 124430.54, 519738.21 124439.1, 519732.98 124447.47, 519727.33 124455.58, 519721.43 124463.6, 519715.83 124471.09, 519709.41 124479.68, 519706.29 124484.35, 519703.9 124488.17, 519701.5 124492.73, 519699.39 124497.28, 519698.35 124499.87, 519697.21 124503.1, 519696.09 124506.81, 519694.81 124511.5, 519693.66 124516.53, 519691.49 124526.34, 519690.18 124531.63, 519688.88 124535.88, 519687.09 124540.38, 519685.29 124544.62, 519682.96 124549.52, 519679.84 124555.1, 519676.14 124561.23, 519672.66 124566.56, 519666.98 124574.43, 519662.34 124580.44, 519658.8 124585.03, 519653.63 124591.57, 519649.04 124597.59, 519644.99 124603.26, 519642.96 124606.33, 519641.38 124609.11, 519640.13 124611.94, 519639.56 124614.1, 519639.45 124616.33, 519639.94 124618.35, 519640.94 124619.73)"
37329498.0,9.0,1.0,,011046,most 038031,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,6.0,,,,,,,,"LINESTRING (520011.65 124158.51, 520012.56 124164.05, 520012.64 124164.52)"
37329499.0,9.0,1.0,,011047,most 038031,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,12.0,,,,,,,,"LINESTRING (520011.65 124158.51, 520012.56 124164.05, 520012.64 124164.52, 520013.61 124170.38)"
37329943.0,10.0,,,532911,Zgornja Hudinja â€“ Ulica Ciri,2022/06/04 00:00:00.000,javna pot,SKLOP2,252.0,PEZ 8,Zgornja Hudinja - Ulica Ciri,javna pot,1.183,,,,"LINESTRING (520276.3 123620.9, 520273.97 123620.16, 520272.12 123619.02, 520270.49 123617.06, 520269.23 123614.51, 520268.15 123612.02, 520266 123607.04, 520263.84 123601.88, 520261.6 123596.52, 520259.42 123591.36, 520257.12 123585.54, 520255.49 123580.86, 520254.34 123576.94, 520253.53 123573.24, 520252.93 123569.71, 520252.54 123565.46, 520252.26 123557.68, 520251.99 123550.04, 520251.38 123542.8, 520250.86 123537.99, 520250.05 123533.58, 520249.22 123529.8, 520248.22 123526.67, 520246.94 123524.03, 520245.46 123522.34, 520243.61 123521.09, 520241.43 123520.58, 520239.16 123520.54, 520236.08 123521.11, 520233.07 123522.07, 520229.97 123523.46, 520226.68 123525.11, 520222.63 123527.02, 520217.43 123529.66, 520212.92 123531.81, 520207.72 123534.07, 520201.09 123536.61, 520194.4 123538.9, 520185.76 123541.48, 520178.19 123543.74, 520174.17 123545.14, 520170.14 123546.83, 520165.98 123548.83, 520160.71 123551.84, 520155.13 123555.01, 520150.23 123557.54, 520146.16 123559.1, 520142.28 123559.94, 520137.71 123560.26, 520132.92 123560.02, 520123.5 123558.73, 520116.3 123557.33, 520108.9 123555.88)"
37330668.0,12.0,,,032761,Ulica Cirila Debeljaka - Ulic*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,31.0,,,,,,,,"LINESTRING (520108.9 123555.88, 520105.97 123556.31, 520102.96 123557.07, 520100.15 123558.16, 520098.33 123558.93, 520094.51 123560.55, 520089.82 123562.54, 520087.08 123563.7, 520084.71 123564.71, 520079.52 123566.9)"
37330369.0,9.0,,,038031,Celje (kroĹľiĹˇÄŤe Ulice mesta,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,218.0,,,,,,,,"LINESTRING (520108.9 123555.88, 520109.72 123560.39, 520110.62 123565.26, 520111.98 123571.6, 520114.27 123582.24, 520115.76 123589.15, 520116.81 123594.5, 520117.59 123598.81, 520118.19 123603.1, 520118.89 123609.04, 520119.49 123614.89, 520120.21 123624.56, 520120.6 123634.27, 520120.54 123643.97, 520120.03 123653.49, 520119.17 123662.8, 520118.13 123670.24, 520117.38 123675.32, 520116.63 123679.43, 520115.41 123685.15, 520113.21 123694.07, 520111.75 123699.3, 520109.93 123705.39, 520108.5 123709.75, 520106.83 123714.49, 520104.43 123720.88, 520100.78 123730.34, 520097.24 123739.54, 520094.02 123747.89, 520091.12 123755.41, 520086.72 123767.47)"
37329451.0,12.0,1.0,,011038,most 032761,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,12.0,,,,,,,,"LINESTRING (520098.33 123558.93, 520094.51 123560.55, 520089.82 123562.54, 520087.08 123563.7)"
37330370.0,10.0,,,532661,Ulica Cirila Debeljaka,2022/06/04 00:00:00.000,javna pot,SKLOP2,257.0,PEZ 8,Ulica Cirila Debeljaka,javna pot,257.0,,,,"LINESTRING (520276.3 123620.9, 520274.99 123623.92, 520274.58 123625.96, 520274.69 123628.57, 520275.76 123635.58, 520276.28 123640.26, 520276.38 123642.36, 520276.38 123645.29, 520276.09 123648.3, 520275.51 123651.04, 520274.56 123653.36, 520273.25 123655.53, 520270.94 123658.14, 520268.53 123660.23, 520264.72 123662.57, 520260.79 123664.43, 520253.37 123667.32, 520246.63 123669.99, 520239.7 123672.73, 520232.35 123675.66, 520228.22 123677.42, 520223.33 123679.68, 520218.69 123682.1, 520214.37 123684.48, 520209.86 123687.12, 520202.74 123691.29, 520198.84 123693.42, 520195.08 123695.21, 520191.26 123696.7, 520186.98 123697.9, 520181.81 123699.15, 520176.69 123700.57, 520172.56 123701.98, 520167.94 123703.94, 520163.69 123706.28, 520159.99 123708.62, 520156.46 123711.07, 520152.65 123714.17, 520149.11 123717.41, 520145.19 123721.57, 520142.05 123725.21, 520138.7 123729.12, 520133.78 123734.6, 520128.59 123740.13, 520123.59 123745.02, 520118.59 123749.53, 520114.29 123753.01, 520110.69 123755.81, 520107.46 123758.27, 520103.55 123761.18, 520099.82 123763.73, 520096.55 123765.64, 520093.45 123766.78, 520089.92 123767.38, 520086.72 123767.47)"
37330827.0,9.0,,,032091,Celje - Lahovna - Dobrova,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,1424.0,,,,,,,,"LINESTRING (520536.36 124924.83, 520535.96 124922.87, 520535.79 124920.64, 520535.97 124917.92, 520536.37 124915.36, 520536.88 124912.38, 520537.27 124908.67, 520537.57 124905.76, 520537.7 124903.5, 520537.81 124898.29, 520537.63 124890.02, 520537.45 124881.77, 520537.41 124877.3, 520537.59 124873.58, 520537.85 124870.43, 520538.29 124866.18, 520538.76 124862.54, 520539.53 124856.54, 520539.77 124852.74, 520539.77 124849.42, 520539.49 124845.34, 520538.89 124841.32, 520537.81 124836.8, 520536.52 124832.71, 520535.07 124828.53, 520533.37 124824.44, 520531.6 124820.52, 520529.65 124816.72, 520527.25 124812.7, 520524.47 124808.83, 520521.85 124805.6, 520517.69 124800.82, 520513.72 124796.51, 520510.02 124792.7, 520503.14 124785.61, 520499.1 124781.1, 520494.79 124775.92, 520491.28 124771.4, 520486.08 124763.79, 520480.95 124755.99, 520475.88 124748.11, 520471.07 124740.26, 520468.84 124736.03, 520466.84 124732.07, 520465.03 124727.84, 520463.37 124723.55, 520460.47 124714.98, 520458.14 124707.5, 520455.07 124697.64, 520452.63 124689.35, 520449.84 124679.87, 520447.45 124670.82, 520445.26 124661.71, 520444.3 124657.16, 520443.33 124652.52, 520442.57 124648.28, 520441.67 124643.25, 520440.67 124636.52, 520439.67 124629.78, 520438.7 124623.76, 520437.77 124618.75, 520436.41 124611.39, 520435.18 124604.76, 520433.99 124598.23, 520433.39 124593.94, 520433.06 124590.35, 520432.86 124585.99, 520432.54 124576.77, 520432.53 124567.5, 520432.25 124561.19, 520431.91 124556.29, 520431.51 124553.06, 520430.72 124548.23, 520429.8 124544.32, 520428.7 124540.76, 520427.44 124537.43, 520426.1 124534.41, 520424.34 124531.35, 520422.15 124528.03, 520417.82 124521.91, 520412.07 124514.47, 520406.69 124507.29, 520404.31 124504.04, 520402.43 124501.06, 520400.75 124498.13, 520399.38 124495.25, 520398.13 124491.65, 520397.1 124487.79, 520396.34 124483.93, 520395.79 124479.46, 520395.35 124475.2, 520395.11 124469.45, 520395.03 124459.91, 520394.94 124449.09, 520395.14 124442.2, 520395.29 124438.6, 520395.57 124433.98, 520396.15 124428.14, 520397.4 124417.67, 520398.5 124408.39, 520399.3 124398.46, 520399.83 124388.46, 520400.1 124379.88, 520400.44 124369.15, 520400.76 124358.81, 520401.16 124352.05, 520401.57 124347.05, 520402.12 124342.1, 520402.8 124336.86, 520403.59 124331.26, 520404.83 124322.48, 520406.21 124312.68, 520407.69 124302.22, 520408.57 124295.96, 520409.44 124288.71, 520410.03 124282.7, 520410.63 124273.03, 520411 124263.65, 520411.37 124254.15, 520412.07 124245.02, 520412.81 124238.77, 520413.82 124232.23, 520414.72 124227.09, 520416.56 124218.07, 520418.52 124208.93, 520420.44 124200.48, 520422.32 124192.21, 520424.49 124182.65, 520427.24 124170.56, 520429.81 124159.23, 520431.81 124150.96, 520433.89 124142.24, 520436.05 124133.16, 520437.13 124127.89, 520437.62 124124.35, 520437.79 124120.37, 520437.65 124115.7, 520437.33 124111.21, 520436.82 124106.91, 520436.06 124101.95, 520435.22 124097.53, 520434.15 124092.66, 520431.76 124083.48, 520429.25 124074.44, 520427.09 124065.42, 520426.08 124060.26, 520425.11 124054.1, 520424.32 124048.24, 520423.36 124041.06, 520422.43 124034.81, 520421.55 124029.34, 520419.79 124020.4, 520417.88 124011.42, 520417.1 124007.1, 520416.45 124002.53, 520415.32 123993.47, 520414.56 123988.94, 520413.76 123984.58, 520412.57 123980.28, 520411.17 123976.2, 520409.53 123972.14, 520407.53 123968.2, 520405.3 123964.56, 520403.01 123961.56, 520400.56 123958.84, 520398.07 123956.53, 520393.66 123952.75, 520390.35 123949.88, 520387.21 123946.77, 520384.55 123943.64, 520381.59 123939.67, 520379.26 123935.98, 520376.85 123931.67, 520370.22 123919.38, 520366.99 123913.58, 520364 123908.41, 520360.9 123903.89, 520357.91 123899.98, 520355.07 123896.64, 520351.32 123892.64, 520346.57 123887.89, 520340.18 123881.95, 520332.46 123874.77, 520324.89 123867.73, 520317.73 123861.26, 520312.34 123856.72, 520307.22 123852.76, 520302.39 123849.22, 520297.97 123846.37, 520293.98 123844.12, 520289.96 123842.04, 520285 123839.85, 520280.56 123838.19, 520275.48 123836.57, 520270.26 123835.39, 520265.58 123834.7, 520260.51 123834.26, 520255.27 123834.01, 520244.95 123834.15, 520234.62 123834.85, 520223.02 123835.93, 520214.07 123836.77, 520203.99 123837.89, 520197.93 123838.72, 520189.68 123840.04, 520182.93 123841.23, 520176.3 123842.75, 520170.42 123844.31, 520160.86 123847.22, 520151.26 123850.49, 520138.94 123854.98, 520127.36 123859.21, 520121.26 123861.37, 520114.91 123863.47, 520108.23 123865.49, 520103.23 123867.01, 520098.75 123868.14, 520094.21 123869.16, 520090.02 123870.07, 520085.93 123870.82, 520081.14 123871.42, 520076.79 123871.75, 520072.22 123871.91, 520068.41 123871.8, 520064.05 123871.26, 520059.05 123870.28, 520053.73 123869.07, 520048.39 123867.77)"
37330212.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,191.0,,,,,,,,"LINESTRING (518954.1 123573.08, 518933.99 123583.33, 518917.69 123591.65, 518900.22 123600.55, 518883.18 123609.24, 518862.67 123619.7, 518853.77 123624.3, 518845.3 123629.03, 518831.86 123636.71, 518818.49 123644.36, 518805.83 123651.59, 518794.69 123657.97, 518785.47 123663.22)"
37330524.0,10.0,,,532371,Ulica DuĹˇana Kvedra,2022/06/04 00:00:00.000,javna pot,SKLOP2,549.0,PEZ 1,Ulica Dučana Kvedra,javna pot,681.0,,,,"LINESTRING (519073.53 123694.9, 519067.03 123698.9, 519061.59 123701.87, 519056.4 123704.53, 519050.58 123707.31, 519043.84 123710.3, 519035.41 123713.95, 519026.18 123717.96, 519014.95 123722.83, 519004.29 123727.45, 518996.22 123731.08, 518988.58 123734.52, 518981.59 123737.83, 518976.32 123740.71, 518971.42 123743.87, 518966.09 123747.89, 518961.41 123752.03, 518956.57 123756.65, 518951.97 123761.5, 518947.25 123767.36, 518942.85 123773.44, 518938.65 123779.65, 518934.63 123786.02, 518931.54 123791.42, 518928.93 123796.91, 518926.9 123801.6, 518924.91 123806.46, 518922.44 123813.77, 518920.2 123821.17, 518918.03 123828.6, 518915.42 123837.96, 518913.02 123846.59, 518910.89 123854.24, 518908.89 123861.16, 518907.19 123866.01, 518905.29 123869.87, 518902.62 123873.52, 518899.3 123876.73, 518895.06 123879.45, 518890.49 123881.52, 518885.7 123882.66, 518880.91 123883.04, 518875.8 123882.66, 518871.61 123881.46, 518867.48 123879.45, 518863.88 123877, 518860.84 123874.17, 518857.98 123870.16, 518856.21 123866.83, 518855.19 123863.51, 518854.69 123860.68, 518854.8 123856.49, 518855.18 123852.03, 518856.13 123842.76, 518857.2 123832.26, 518858.21 123822.31, 518859.04 123814.2, 518859.66 123806.39, 518860.18 123798.51, 518860.45 123790.43, 518860.35 123785.76, 518860.08 123782.05, 518859.42 123777.71, 518858.43 123773.57, 518855.67 123765.08, 518852.64 123756.4, 518849.22 123747.18, 518845.49 123737.12, 518842.73 123729.68, 518839.14 123720.8, 518836.63 123715.68, 518834.84 123712.34, 518832.38 123708.45, 518829.67 123704.42, 518824.82 123698.44, 518820.78 123693.79, 518816.82 123689.9, 518813.18 123686.85, 518807.86 123682.58, 518802.04 123678.06, 518796.26 123673.57, 518790.87 123669.11, 518787.87 123666.12, 518785.47 123663.22)"
37330669.0,10.0,,,532403,Gradnikova ulica do HĹ  4,2022/06/04 00:00:00.000,javna pot,SKLOP2,46.0,PEZ 1,Gradnikova ulica do HŠ 4,javna pot,46.0,,,,"LINESTRING (518931.98 123547.22, 518925.82 123550.66, 518919.52 123554.06, 518914.13 123556.88, 518907.72 123560.06, 518902.64 123562.52, 518896.5 123565.56, 518890.99 123568.45)"
37330267.0,10.0,,,532382,Ulica bratov Vedenikov do HĹ,2022/06/04 00:00:00.000,javna pot,SKLOP2,185.0,PEZ 1,Ulica bratov Vedenikov do HŠ,javna pot,185.0,,,,"LINESTRING (519035.45 123647.62, 519028.13 123652.02, 519023.42 123654.83, 519017.48 123658.06, 519012.19 123660.66, 519007.26 123662.81, 519000.48 123665.64, 518992.81 123668.85, 518986.51 123671.55, 518980.96 123673.89, 518974.48 123676.82, 518968.13 123679.84, 518961 123683.37, 518954.25 123686.71, 518945.03 123691.48, 518937.27 123695.49, 518932.91 123697.55, 518927.87 123699.94, 518924.9 123694.37, 518922.83 123690.44, 518919.79 123684.07, 518915.82 123675.77, 518910.86 123665.62, 518906.58 123656.86, 518902.16 123647.82, 518898.9 123641.17)"
37330670.0,10.0,,,532401,Gradnikova ulica do HĹ  14,2022/06/04 00:00:00.000,javna pot,SKLOP2,34.0,PEZ 1,Gradnikova ulica do HŠ 14,javna pot,217.0,,,,"LINESTRING (518954.1 123573.08, 518950.59 123568.35, 518947.7 123564.85, 518945.05 123561.73, 518939.05 123555.07, 518931.98 123547.22)"
37330671.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,26.0,,,,,,,,"LINESTRING (518977.6 123561.1, 518954.1 123573.08)"
37330665.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,73.0,,,,,,,,"LINESTRING (519042.21 123526.92, 519032.58 123532.08, 519012.52 123542.84, 518996.2 123551.38, 518977.6 123561.1)"
37329884.0,13.0,,,032821,Stara cesta,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,34.0,,,,,,,,"LINESTRING (518977.6 123561.1, 518981.15 123568.01, 518983.94 123573.56, 518986.84 123579.31, 518989.96 123585.51, 518992.98 123591.51)"
37329947.0,13.0,,,032821,Stara cesta,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,71.0,,,,,,,,"LINESTRING (518992.98 123591.51, 518995.14 123595.78, 518997.26 123600.17, 518999.88 123605.21, 519002.95 123610.71, 519005.55 123614.96, 519007.94 123618.49, 519010.8 123622.08, 519015.52 123627.44, 519020.46 123632.53, 519025.06 123637.17, 519029.97 123642.11, 519035.45 123647.62)"
37329885.0,10.0,,,532391,Ulica bratov Frecetov,2022/06/04 00:00:00.000,javna pot,SKLOP2,109.0,PEZ 1,Ulica bratov Frecetov,javna pot,109.0,,,,"LINESTRING (519042.21 123526.92, 519045.55 123533.11, 519048.95 123539.41, 519052.38 123545.75, 519055.2 123550.98, 519058.79 123558.06, 519050.46 123562.2, 519044.36 123565.18, 519037.37 123568.72, 519029.95 123572.54, 519023.68 123575.77, 519015.32 123580.1, 519008.24 123583.74, 519001.56 123587.14, 518992.98 123591.51)"
37330264.0,13.0,,,032821,Stara cesta,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,61.0,,,,,,,,"LINESTRING (519035.45 123647.62, 519037.67 123649.85, 519043.72 123655.79, 519048.08 123660.08, 519051.08 123663.18, 519055.58 123667.83, 519060.55 123673.26, 519062.85 123675.89, 519065.46 123679.21, 519067.69 123682.37, 519069.7 123685.63, 519071.59 123689.28, 519073.53 123694.9)"
37329987.0,10.0,,,532381,Efenkova ulica,2022/06/04 00:00:00.000,javna pot,SKLOP2,145.0,PEZ 1,Efenkova ulica,javna pot,145.0,,,,"LINESTRING (519154.27 123565.35, 519149.37 123567.83, 519145.75 123569.72, 519141.86 123571.99, 519141.05 123572.49, 519136.93 123575.01, 519131.35 123578.79, 519127.39 123581.76, 519122.57 123585.6, 519116.78 123590.3, 519108.65 123596.89, 519099.1 123604.65, 519090.9 123611.3, 519084.85 123615.92, 519078.62 123620.36, 519072.2 123624.59, 519065.71 123628.68, 519059.45 123632.49, 519053.13 123636.33, 519046.89 123640.13, 519040.92 123644.03, 519035.45 123647.62)"
37330613.0,11.0,,,032314,Cesta na OstroĹľno â€“ ul. her,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,81.0,,,,,,,,"LINESTRING (519113.31 123487.83, 519103.17 123493.07, 519086.72 123501.69, 519077.51 123506.74, 519050 123522.53, 519042.21 123526.92)"
37330265.0,10.0,,,532371,Ulica DuĹˇana Kvedra,2022/06/04 00:00:00.000,javna pot,SKLOP2,132.0,PEZ 1,Ulica Dučana Kvedra,javna pot,681.0,,,,"LINESTRING (519181.41 123619.48, 519171.91 123624.18, 519166.77 123626.92, 519160.51 123630.46, 519155.04 123633.73, 519150.09 123637.05, 519144.28 123640.93, 519138.83 123644.89, 519131.94 123650.08, 519126.15 123654.58, 519120.64 123658.73, 519112.15 123665.27, 519103.28 123672.1, 519097.77 123676.47, 519090.32 123682.18, 519083.49 123687.42, 519078.54 123691.22, 519073.53 123694.9)"
37330366.0,10.0,,,532373,Stara cesta,2022/06/04 00:00:00.000,javna pot,SKLOP2,99.0,PEZ 1,Stara cesta,javna pot,99.0,,,,"LINESTRING (519073.53 123694.9, 519074.82 123700.51, 519076.54 123707.95, 519078.12 123715.4, 519079.52 123721.94, 519081.24 123729.47, 519082.27 123733.09, 519083.52 123735.87, 519085.48 123738.21, 519087.98 123739.84, 519090.76 123740.87, 519094.24 123741.58, 519098.43 123742.12, 519106.86 123743.04, 519112.52 123743.59, 519116.6 123744.19, 519119.92 123744.95, 519123.13 123746.26, 519125.47 123748, 519127.51 123750.39, 519129.44 123753.88, 519131.5 123758.21)"
37330373.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,9.0,,,,,,,,"LINESTRING (519110.32 123768.38, 519106 123771.34, 519103 123773.7)"
